ID,ProductName,Price,Color,Description
3f806d69-11b2-4537-a9c3-8bd35eef8fbb,Carnevale round neck short sleeve unisex t-shirt,895000,Black,"With the highlight being the stylized brand logo and printed prominently on the front and back, the Carnevale T-shirt brings an impressive touch, refreshing basic T-shirts. In particular, with its loose and comfortable shirt shape, Carnevale is suitable for all genders, giving a dynamic and personality look to anyone.
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Yellow, Black, White
Material: 100% cotton
Round neck, short sleeves
Pattern: Plain one color
Design:
Collar hem
The fabric is soft and stretches well
Modern color scheme easily coordinates with many outfits and accessories
Logo: Logo detail printed prominently in the middle of the chest
Shirt shape: Wide, comfortable
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year."
7d63d91e-25c6-42ff-b29a-402f2ef19cba,Carnevale round neck short sleeve unisex t-shirt,895000,Yellow,"With the highlight being the stylized brand logo and printed prominently on the front and back, the Carnevale T-shirt brings an impressive touch, refreshing basic T-shirts. In particular, with its loose and comfortable shirt shape, Carnevale is suitable for all genders, giving a dynamic and personality look to anyone.
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Yellow, Black, White
Material: 100% cotton
Round neck, short sleeves
Pattern: Plain one color
Design:
Collar hem
The fabric is soft and stretches well
Modern color scheme easily coordinates with many outfits and accessories
Logo: Logo detail printed prominently in the middle of the chest
Shirt shape: Wide, comfortable
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year."
89d7f767-822d-49e2-85e1-f937f1f28fdf,Carnevale round neck short sleeve unisex t-shirt,895000,Black,"With the highlight being the stylized brand logo and printed prominently on the front and back, the Carnevale T-shirt brings an impressive touch, refreshing basic T-shirts. In particular, with its loose and comfortable shirt shape, Carnevale is suitable for all genders, giving a dynamic and personality look to anyone.
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Yellow, Black, White
Material: 100% cotton
Round neck, short sleeves
Pattern: Plain one color
Design:
Collar hem
The fabric is soft and stretches well
Modern color scheme easily coordinates with many outfits and accessories
Logo: Logo detail printed prominently in the middle of the chest
Shirt shape: Wide, comfortable
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year."
8f632c3d-9e5c-4272-bf8a-398193c6fa94,Carnevale round neck short sleeve unisex t-shirt,895000,Yellow,"With the highlight being the stylized brand logo and printed prominently on the front and back, the Carnevale T-shirt brings an impressive touch, refreshing basic T-shirts. In particular, with its loose and comfortable shirt shape, Carnevale is suitable for all genders, giving a dynamic and personality look to anyone.
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Yellow, Black, White
Material: 100% cotton
Round neck, short sleeves
Pattern: Plain one color
Design:
Collar hem
The fabric is soft and stretches well
Modern color scheme easily coordinates with many outfits and accessories
Logo: Logo detail printed prominently in the middle of the chest
Shirt shape: Wide, comfortable
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year."
91ab84c0-ce36-43a3-a1e8-2382ed8cb247,Carnevale round neck short sleeve unisex t-shirt,895000,Black,"With the highlight being the stylized brand logo and printed prominently on the front and back, the Carnevale T-shirt brings an impressive touch, refreshing basic T-shirts. In particular, with its loose and comfortable shirt shape, Carnevale is suitable for all genders, giving a dynamic and personality look to anyone.
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Yellow, Black, White
Material: 100% cotton
Round neck, short sleeves
Pattern: Plain one color
Design:
Collar hem
The fabric is soft and stretches well
Modern color scheme easily coordinates with many outfits and accessories
Logo: Logo detail printed prominently in the middle of the chest
Shirt shape: Wide, comfortable
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year."
3ffd6cb9-a233-49c7-8071-abcbe561986b,Carnevale men's elastic waist jogger pants,1295000,Black,"The Carnevale jogger pants have a smart design with airy fabric, elastic waistband with drawstring and soft hem. Not only that, the pants are also highlighted with bright brand logo motifs, creating a unique fashion highlight, making the pants even more special.
Brand: Fila
Made in Korea
Gender: Male
Style: Jogger pants
Color: Black
Material: 100% cotton
Pattern: Plain one color
Design:
Comfortable elastic waistband, with drawstring for easy adjustment
Soft hem
Airy, stretchy fabric
Modern color scheme easily coordinates with many different accessories
Logo: Printed prominently on both sides of the pants leg
Slanted pockets on both sides
Pants fit: Comfortable
Suitable for wearing on occasions: Going out, traveling....
Seasonal trends: Can be used all seasons of the year."
a66e5923-fd28-4bdd-ab79-6f433e535816,Carnevale men's elastic waist jogger pants,1295000,Black,"The Carnevale jogger pants have a smart design with airy fabric, elastic waistband with drawstring and soft hem. Not only that, the pants are also highlighted with bright brand logo motifs, creating a unique fashion highlight, making the pants even more special.
Brand: Fila
Made in Korea
Gender: Male
Style: Jogger pants
Color: Black
Material: 100% cotton
Pattern: Plain one color
Design:
Comfortable elastic waistband, with drawstring for easy adjustment
Soft hem
Airy, stretchy fabric
Modern color scheme easily coordinates with many different accessories
Logo: Printed prominently on both sides of the pants leg
Slanted pockets on both sides
Pants fit: Comfortable
Suitable for wearing on occasions: Going out, traveling....
Seasonal trends: Can be used all seasons of the year."
c0e4e530-9cfa-4c9b-8957-18dd216f03dd,Carnevale men's elastic waist jogger pants,1295000,Black,"The Carnevale jogger pants have a smart design with airy fabric, elastic waistband with drawstring and soft hem. Not only that, the pants are also highlighted with bright brand logo motifs, creating a unique fashion highlight, making the pants even more special.
Brand: Fila
Made in Korea
Gender: Male
Style: Jogger pants
Color: Black
Material: 100% cotton
Pattern: Plain one color
Design:
Comfortable elastic waistband, with drawstring for easy adjustment
Soft hem
Airy, stretchy fabric
Modern color scheme easily coordinates with many different accessories
Logo: Printed prominently on both sides of the pants leg
Slanted pockets on both sides
Pants fit: Comfortable
Suitable for wearing on occasions: Going out, traveling....
Seasonal trends: Can be used all seasons of the year."
e87dd4d0-e66d-4d49-8424-782828d5cd05,Carnevale men's elastic waist jogger pants,1295000,Black,"The Carnevale jogger pants have a smart design with airy fabric, elastic waistband with drawstring and soft hem. Not only that, the pants are also highlighted with bright brand logo motifs, creating a unique fashion highlight, making the pants even more special.
Brand: Fila
Made in Korea
Gender: Male
Style: Jogger pants
Color: Black
Material: 100% cotton
Pattern: Plain one color
Design:
Comfortable elastic waistband, with drawstring for easy adjustment
Soft hem
Airy, stretchy fabric
Modern color scheme easily coordinates with many different accessories
Logo: Printed prominently on both sides of the pants leg
Slanted pockets on both sides
Pants fit: Comfortable
Suitable for wearing on occasions: Going out, traveling....
Seasonal trends: Can be used all seasons of the year."
00d8ddb2-44fa-4834-9087-d46ad15948db,Carnevale modern round neck short-sleeved unisex t-shirt,895000,White,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
0fcb9bd4-af8f-4ed9-a311-073d0ed9f053,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Pink,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
51f5480c-7827-4a27-af7d-2e0ab831d412,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Black,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
5ec1ef18-420d-4288-a9a7-bab0100c6fa2,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Black,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
6cd87951-c1ac-48fb-a3d1-2daa39c32d0b,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Black,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
7249f7d5-ce20-4b79-b391-32090f2b8623,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Pink,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
c04624d6-6eca-4ba5-b06a-b11837ac0ca9,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Pink,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
cc433c76-1f50-42f2-b3e8-50392dbaffa3,Carnevale modern round neck short-sleeved unisex t-shirt,895000,White,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
cc97a723-ea0a-4c46-8f27-14273e6d682d,Carnevale modern round neck short-sleeved unisex t-shirt,895000,White,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
e861499f-eb62-451e-a8e0-5555973297c5,Carnevale modern round neck short-sleeved unisex t-shirt,895000,White,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
f161a70b-048b-4246-9f3c-5043b828f926,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Pink,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
fdfae6e7-4691-4dee-8925-ce75ffacb0f5,Carnevale modern round neck short-sleeved unisex t-shirt,895000,Black,"Confidently express your dynamic and individual style with a Carnevale t-shirt. Designed with a loose fit and striking print, this item not only adds an attractive touch but also helps you easily mix-match to create combinations full of classy street style. grant.
Brand: Fila
Made in Korea
Gender: Unisex
Style: T-shirt
Color: Blue, Black, Pink, White
Material: TBC
Round neck, short sleeves
Pattern: Plain one color
Design:
Delicate neckline
The fabric is soft, stretchy and comfortable
Modern colors, easy to coordinate with many outfits and accessories
Logo: Printed prominently in the middle of the chest
Shirt shape: Straight fit
Suitable to wear on occasions: Going out, going to work...
Seasonal trends: Can be used all seasons of the year
"
4f143d2e-b2a7-44e1-b29c-d4c6b8b670bf,Heritage Regular elastic waist women's jogger pants,1295000,Pink,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
516ce301-3971-4de3-a7b5-5e795a11d987,Heritage Regular elastic waist women's jogger pants,1295000,Pink,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
657ebad6-6868-48aa-9c93-4276968f81b1,Heritage Regular elastic waist women's jogger pants,1295000,Pink,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
6f9845fd-bc1c-4a96-8070-cb410486b853,Heritage Regular elastic waist women's jogger pants,1295000,Black,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
9a9bef5b-22d3-4eea-90ad-6ec4b42e19f7,Heritage Regular elastic waist women's jogger pants,1295000,Black,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
a4aae0c3-63c3-486a-90c8-e325fff65a19,Heritage Regular elastic waist women's jogger pants,1295000,Pink,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
bbae14fe-3a94-4d1b-8962-773a80e2b163,Heritage Regular elastic waist women's jogger pants,1295000,Black,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
c96b32e8-9171-402d-8a37-bc9175472c51,Heritage Regular elastic waist women's jogger pants,1295000,Black,"Color: Black, Clean Pink
Material: 100% cotton
Fashionable elastic waist jogger style
Soft tube
Slanted pockets on both sides
Brand logo prominent on the left pant leg
Press the cup to stand
Soft fabric, meticulous and sturdy seams
Modern color scheme easily coordinates with many outfits and accessories
Brand origin: Korea
"
09e5e029-90ac-4470-ae17-3cbe07c52130,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,White,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
60143ccb-890b-4f15-9ef9-318f795e82de,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,White,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
66638a0d-7773-4c5f-a7c2-772f274644aa,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,Black,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
67395303-aba1-4b34-9ece-07b81ecc5d6d,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,White,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
b7c613b8-1a29-474a-996f-2613895bd0f4,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,Black,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
c0863581-d087-4ded-aa8d-7899c9fc4819,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,Black,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
c55197d4-cbef-4fc1-8f1b-eb62ab8216d2,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,White,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
e65c4b42-a2c3-46e3-ad91-d448e46d100d,Heritage Loose Fit unisex round neck short sleeve t-shirt,895000,Black,"Color: White, Black
Material: 100% cotton
Dynamic oversize T-shirt design
Round neck, youthful short sleeves
Brand logo details stand out on the left chest
The fabric is soft, smooth and absorbs well
Brand origin: Korea"
